,Date,Expiry,CE_short_en_date,PE_short_en_date,CE_long_en_date,PE_long_en_date,CE_short_ex_date,PE_short_ex_date,CE_long_ex_date,PE_long_ex_date,Fut_En_price,ATM_stk,CE_short_stk,PE_short_stk,CE_long_stk,PE_long_stk,CE_short_en_price,PE_short_en_price,CE_long_en_price,PE_long_en_price,CE_short_ex_price,PE_short_ex_price,CE_long_ex_price,PE_long_ex_price,TP/SL/SqOFF,Abs_return,Lot_size,Contracts,P&L,Capital,Return_pct,Cumulative_Returns,Peak,Drawdown
1,2017-01-02,2017-01-05,2017-01-02 10:30:59,2017-01-02 10:30:59,2017-01-02 10:30:59,2017-01-02 10:30:59,2017-01-02 11:20:59,2017-01-02 11:20:59,2017-01-02 11:20:59,2017-01-02 11:20:59,18067.95,18100,18100,18100,18500,17700,89.5,171.45,16.15,32.35,56.25,288.15,10.35,75.55,SL,-46.04999999999999,15.0,30.0,-20722.499999999996,979277.5,-2.07225,0.9792775,0.9792775,0.0
2,2017-01-03,2017-01-05,2017-01-03 10:30:59,2017-01-03 10:30:59,2017-01-03 10:30:59,2017-01-03 10:30:59,2017-01-03 15:20:59,2017-01-03 15:20:59,2017-01-03 15:20:59,2017-01-03 15:20:59,18107.0,18100,18100,18100,18500,17700,90.75,136.55,12.25,21.25,60.75,146.9,5.45,19.7,SqOFF,11.300000000000004,15.0,30.0,5085.000000000002,984362.5,0.5192603730811749,0.9843624999999999,0.9843624999999999,0.0
3,2017-01-04,2017-01-05,2017-01-04 10:30:59,2017-01-04 10:30:59,2017-01-04 10:30:59,2017-01-04 10:30:59,2017-01-04 15:20:59,2017-01-04 15:20:59,2017-01-04 15:20:59,2017-01-04 15:20:59,18048.05,18000,18000,18000,18400,17600,94.3,82.5,6.3,6.0,27.95,125.95,0.95,4.65,SqOFF,16.19999999999999,15.0,31.0,7532.9999999999945,991895.5,0.7652668605315618,0.9918954999999998,0.9918954999999998,0.0
4,2017-01-05,2017-01-05,2017-01-05 10:30:59,2017-01-05 10:30:59,2017-01-05 10:30:59,2017-01-05 10:30:59,2017-01-05 15:11:59,2017-01-05 15:11:59,2017-01-05 15:13:59,2017-01-05 15:22:59,18079.7,18100,18100,18100,18500,17700,20.25,78.8,0.1,0.35,17.95,0.35,0.05,0.05,TP,80.4,15.0,32.0,38592.0,1030487.5,3.890732441068641,1.0304874999999998,1.0304874999999998,0.0
5,2017-01-06,2017-01-12,2017-01-06 10:30:59,2017-01-06 10:30:59,2017-01-06 10:30:59,2017-01-06 10:30:59,2017-01-06 15:20:59,2017-01-06 15:20:59,2017-01-06 15:20:59,2017-01-06 15:20:59,18340.0,18300,18300,18300,18700,17900,129.0,137.0,19.5,30.55,108.7,144.0,12.65,31.35,SqOFF,7.249999999999998,15.0,30.0,3262.499999999999,1033750.0,0.31659772680406106,1.0337499999999997,1.0337499999999997,0.0
6,2017-01-09,2017-01-12,2017-01-09 10:30:59,2017-01-09 10:30:59,2017-01-09 10:30:59,2017-01-09 10:30:59,2017-01-09 15:20:59,2017-01-09 15:20:59,2017-01-09 15:20:59,2017-01-09 15:20:59,18359.1,18400,18400,18400,18800,18000,77.95,160.0,4.6,30.6,66.3,170.0,3.25,28.1,SqOFF,-2.199999999999994,15.0,31.0,-1022.9999999999973,1032727.0,-0.09896009673518716,1.0327269999999997,1.0337499999999997,-0.09896009673518708
7,2017-01-10,2017-01-12,2017-01-10 10:30:59,2017-01-10 10:30:59,2017-01-10 10:30:59,2017-01-10 10:30:59,2017-01-10 15:20:59,2017-01-10 15:20:59,2017-01-10 15:20:59,2017-01-10 15:20:59,18361.75,18400,18400,18400,18800,18000,64.0,135.9,1.7,14.55,85.5,78.7,2.5,7.6,SqOFF,29.549999999999997,15.0,32.0,14183.999999999998,1046911.0,1.3734510669324997,1.0469109999999997,1.0469109999999997,0.0
8,2017-01-11,2017-01-12,2017-01-11 10:30:59,2017-01-11 10:30:59,2017-01-11 10:30:59,2017-01-11 10:30:59,2017-01-11 13:12:59,2017-01-11 13:12:59,2017-01-11 13:12:59,2017-01-11 13:12:59,18625.9,18600,18600,18600,19000,18200,58.4,82.65,0.95,3.65,172.0,16.0,9.55,1.55,SL,-40.44999999999999,15.0,33.0,-20022.749999999996,1026888.25,-1.9125551264625167,1.0268882499999998,1.0469109999999997,-1.912555126462505
9,2017-01-12,2017-01-12,2017-01-12 10:30:59,2017-01-12 10:30:59,2017-01-12 10:31:59,2017-01-12 10:30:59,2017-01-12 15:01:59,2017-01-12 15:01:59,2017-01-12 14:47:59,2017-01-12 15:01:59,18860.0,18900,18900,18900,19300,18500,21.15,77.65,0.25,0.95,3.0,15.0,0.05,0.05,TP,79.7,15.0,32.0,38256.0,1065144.25,3.725429714479643,1.06514425,1.06514425,0.0
10,2017-01-13,2017-01-19,2017-01-13 10:30:59,2017-01-13 10:30:59,2017-01-13 10:30:59,2017-01-13 10:30:59,2017-01-13 15:20:59,2017-01-13 15:20:59,2017-01-13 15:20:59,2017-01-13 15:20:59,18830.0,18800,18800,18800,19200,18400,132.05,136.85,26.9,27.35,184.8,89.0,36.0,18.7,SqOFF,-4.450000000000006,15.0,31.0,-2069.2500000000027,1063075.0,-0.19426946162456424,1.063075,1.06514425,-0.1942694616245557
11,2017-01-16,2017-01-19,2017-01-16 10:30:59,2017-01-16 10:30:59,2017-01-16 10:30:59,2017-01-16 10:30:59,2017-01-16 15:20:59,2017-01-16 15:20:59,2017-01-16 15:20:59,2017-01-16 15:20:59,19005.2,19000,19000,19000,19400,18600,108.55,133.0,15.25,25.95,180.6,69.6,27.0,14.65,SqOFF,-8.19999999999999,15.0,31.0,-3812.9999999999955,1059262.0,-0.358676480963243,1.0592620000000001,1.06514425,-0.5522491437192434
12,2017-01-17,2017-01-19,2017-01-17 10:30:59,2017-01-17 10:30:59,2017-01-17 10:30:59,2017-01-17 10:30:59,2017-01-17 15:20:59,2017-01-17 15:20:59,2017-01-17 15:20:59,2017-01-17 15:20:59,19164.35,19200,19200,19200,19600,18800,83.0,136.9,8.4,22.8,55.1,165.15,3.95,24.5,SqOFF,-3.1000000000000023,15.0,31.0,-1441.500000000001,1057820.5,-0.1360853122268146,1.0578205,1.06514425,-0.6875829259745665
13,2017-01-18,2017-01-19,2017-01-18 10:30:59,2017-01-18 10:30:59,2017-01-18 10:30:59,2017-01-18 10:30:59,2017-01-18 15:20:59,2017-01-18 15:20:59,2017-01-18 15:21:59,2017-01-18 15:20:59,19290.15,19300,19300,19300,19700,18900,70.45,95.95,2.75,7.2,28.0,133.0,0.35,6.7,SqOFF,2.5000000000000058,15.0,31.0,1162.5000000000027,1058983.0,0.10989577154158033,1.0589830000000002,1.06514425,-0.5784427789944577
14,2017-01-19,2017-01-19,2017-01-19 10:30:59,2017-01-19 10:30:59,2017-01-19 10:30:59,2017-01-19 10:30:59,2017-01-19 15:20:59,2017-01-19 15:21:59,2017-01-19 15:21:59,2017-01-19 15:28:59,19116.25,19100,19100,19100,19500,18700,39.35,46.0,0.15,0.25,21.1,0.1,0.05,0.05,SqOFF,63.85000000000001,15.0,33.0,31605.750000000004,1090588.75,2.9845379954163573,1.0905887500000002,1.0905887500000002,0.0
15,2017-01-20,2017-01-25,2017-01-20 10:30:59,2017-01-20 10:30:59,2017-01-20 10:30:59,2017-01-20 10:30:59,2017-01-20 15:20:59,2017-01-20 15:20:59,2017-01-20 15:20:59,2017-01-20 15:20:59,19002.5,19000,19000,19000,19400,18600,138.1,129.8,23.1,23.6,69.95,221.6,9.45,56.0,SqOFF,-4.899999999999999,15.0,31.0,-2278.499999999999,1088310.25,-0.2089238496179242,1.0883102500000001,1.0905887500000002,-0.20892384961793084
16,2017-01-23,2017-01-25,2017-01-23 10:30:59,2017-01-23 10:30:59,2017-01-23 10:30:59,2017-01-23 10:30:59,2017-01-23 15:20:59,2017-01-23 15:20:59,2017-01-23 15:20:59,2017-01-23 15:20:59,18866.65,18900,18900,18900,19300,18500,94.0,124.95,9.9,18.2,88.75,97.25,7.15,7.3,SqOFF,19.300000000000004,15.0,32.0,9264.000000000002,1097574.25,0.8512278552921837,1.0975742500000003,1.0975742500000003,0.0
17,2017-01-24,2017-01-25,2017-01-24 10:30:59,2017-01-24 10:30:59,2017-01-24 10:30:59,2017-01-24 10:30:59,2017-01-24 15:20:59,2017-01-24 15:20:59,2017-01-24 15:21:59,2017-01-24 15:20:59,18984.1,19000,19000,19000,19400,18600,67.65,79.5,2.7,4.05,79.65,39.2,1.95,2.95,SqOFF,26.449999999999996,15.0,33.0,13092.749999999998,1110667.0,1.1928805727721836,1.1106670000000003,1.1106670000000003,0.0
18,2017-01-25,2017-01-25,2017-01-25 10:30:59,2017-01-25 10:30:59,2017-01-25 10:30:59,2017-01-25 10:30:59,2017-01-25 13:03:59,2017-01-25 13:03:59,2017-01-25 13:04:59,2017-01-25 13:03:59,19148.0,19100,19100,19100,19500,18700,62.0,22.3,0.35,0.35,106.45,3.5,0.3,0.3,SL,-25.750000000000004,15.0,34.0,-13132.500000000002,1097534.5,-1.1823976043224478,1.0975345000000003,1.1106670000000003,-1.1823976043224467
19,2017-01-27,2017-02-02,2017-01-27 10:30:59,2017-01-27 10:30:59,2017-01-27 10:30:59,2017-01-27 10:30:59,2017-01-27 15:20:59,2017-01-27 15:20:59,2017-01-27 15:20:59,2017-01-27 15:20:59,19765.0,19800,19800,19800,20200,19400,187.2,284.85,83.0,111.85,210.5,288.0,93.3,113.15,SqOFF,-14.84999999999998,15.0,26.0,-5791.499999999992,1091743.0,-0.5276827288800481,1.0917430000000004,1.1106670000000003,-1.7038410252577896
20,2017-01-30,2017-02-02,2017-01-30 10:30:59,2017-01-30 10:30:59,2017-01-30 10:30:59,2017-01-30 10:30:59,2017-01-30 15:20:59,2017-01-30 15:20:59,2017-01-30 15:20:59,2017-01-30 15:20:59,19718.9,19700,19700,19700,20100,19300,241.0,275.0,111.4,105.5,196.2,300.8,87.25,116.8,SqOFF,6.1499999999999915,15.0,26.0,2398.499999999997,1094141.5,0.219694561815372,1.0941415000000003,1.1106670000000003,-1.487889709516891
21,2017-01-31,2017-02-02,2017-01-31 10:30:59,2017-01-31 10:30:59,2017-01-31 10:30:59,2017-01-31 10:30:59,2017-01-31 15:20:59,2017-01-31 15:20:59,2017-01-31 15:20:59,2017-01-31 15:20:59,19549.05,19500,19500,19500,19900,19100,235.5,233.95,102.05,82.6,234.0,204.3,98.25,68.6,SqOFF,13.34999999999998,15.0,27.0,5406.749999999992,1099548.25,0.4941545494801167,1.0995482500000004,1.1106670000000003,-1.0010876347275863
22,2017-02-01,2017-02-02,2017-02-01 10:30:59,2017-02-01 10:30:59,2017-02-01 10:30:59,2017-02-01 10:30:59,2017-02-01 15:20:59,2017-02-01 15:20:59,2017-02-01 15:20:59,2017-02-01 15:20:59,19627.75,19600,19600,19600,20000,19200,216.35,244.65,84.75,95.15,443.1,7.1,123.0,2.15,SqOFF,-43.95000000000002,15.0,27.0,-17799.750000000007,1081748.5,-1.6188239124567756,1.0817485000000004,1.1106670000000003,-2.603705701168743
23,2017-02-02,2017-02-02,2017-02-02 10:30:59,2017-02-02 10:30:59,2017-02-02 10:30:59,2017-02-02 10:30:59,2017-02-02 11:31:59,2017-02-02 11:31:59,2017-02-02 11:31:59,2017-02-02 11:31:59,20116.5,20100,20100,20100,20500,19700,40.25,71.0,0.85,1.0,9.7,141.6,0.25,2.35,SL,-39.3,15.0,32.0,-18864.0,1062884.5,-1.7438434164688001,1.0628845000000005,1.1106670000000003,-4.302144567183488
24,2017-02-03,2017-02-09,2017-02-03 10:30:59,2017-02-03 10:30:59,2017-02-03 10:30:59,2017-02-03 10:30:59,2017-02-03 15:20:59,2017-02-03 15:20:59,2017-02-03 15:20:59,2017-02-03 15:20:59,20152.25,20200,20200,20200,20600,19800,142.0,232.0,34.1,70.9,165.0,165.0,36.9,46.8,SqOFF,22.69999999999999,15.0,27.0,9193.499999999995,1072078.0,0.8649575753527307,1.0720780000000003,1.1106670000000003,-3.4743987171672495
25,2017-02-06,2017-02-09,2017-02-06 10:30:59,2017-02-06 10:30:59,2017-02-06 10:30:59,2017-02-06 10:30:59,2017-02-06 15:20:59,2017-02-06 15:20:59,2017-02-06 15:20:59,2017-02-06 15:20:59,20490.65,20500,20500,20500,20900,20100,145.5,193.85,36.0,50.5,109.65,222.95,23.1,56.85,SqOFF,0.20000000000000284,15.0,27.0,81.00000000000115,1072159.0,0.007555420407843567,1.0721590000000003,1.1106670000000003,-3.4671058021891326
26,2017-02-07,2017-02-09,2017-02-07 10:30:59,2017-02-07 10:30:59,2017-02-07 10:30:59,2017-02-07 10:30:59,2017-02-07 15:20:59,2017-02-07 15:20:59,2017-02-07 15:20:59,2017-02-07 15:20:59,20384.85,20400,20400,20400,20800,20000,125.75,188.3,25.75,42.0,121.0,177.3,23.2,36.3,SqOFF,7.4999999999999964,15.0,28.0,3149.999999999998,1075309.0,0.29379970694645086,1.0753090000000003,1.1106670000000003,-3.183492441929038
27,2017-02-08,2017-02-09,2017-02-08 10:30:59,2017-02-08 10:30:59,2017-02-08 10:30:59,2017-02-08 10:30:59,2017-02-08 15:20:59,2017-02-08 15:20:59,2017-02-08 15:20:59,2017-02-08 15:20:59,20372.9,20400,20400,20400,20800,20000,113.8,177.9,20.4,38.0,54.6,101.6,2.85,6.3,SqOFF,86.25,15.0,28.0,36225.0,1111534.0,3.3687991079773347,1.1115340000000002,1.1115340000000002,0.0
28,2017-02-09,2017-02-09,2017-02-09 10:30:59,2017-02-09 10:30:59,2017-02-09 10:30:59,2017-02-09 10:30:59,2017-02-09 10:32:59,2017-02-09 10:32:59,2017-02-09 10:32:59,2017-02-09 10:32:59,20200.15,20200,20200,20200,20600,19800,38.05,83.45,0.95,3.35,27.0,139.75,0.9,8.6,SL,-40.05,15.0,32.0,-19224.0,1092310.0,-1.7295017516333284,1.0923100000000001,1.1115340000000002,-1.7295017516333395
29,2017-02-10,2017-02-16,2017-02-10 10:30:59,2017-02-10 10:30:59,2017-02-10 10:30:59,2017-02-10 10:30:59,2017-02-10 15:20:59,2017-02-10 15:20:59,2017-02-10 15:20:59,2017-02-10 15:20:59,20326.15,20300,20300,20300,20700,19900,147.5,156.0,31.1,40.4,113.15,175.05,17.25,41.35,SqOFF,2.3999999999999844,15.0,29.0,1043.9999999999932,1093354.0,0.095577262864937,1.0933540000000002,1.1115340000000002,-1.6355774992038103
30,2017-02-13,2017-02-16,2017-02-13 10:30:59,2017-02-13 10:30:59,2017-02-13 10:30:59,2017-02-13 10:30:59,2017-02-13 15:20:59,2017-02-13 15:20:59,2017-02-13 15:20:59,2017-02-13 15:20:59,20290.1,20300,20300,20300,20700,19900,107.9,146.2,13.1,27.75,99.0,138.65,11.45,25.6,SqOFF,12.64999999999999,15.0,30.0,5692.499999999995,1099046.5,0.5206456463322945,1.0990465000000003,1.1115340000000002,-1.1234474159135017
31,2017-02-14,2017-02-16,2017-02-14 10:30:59,2017-02-14 10:30:59,2017-02-14 10:30:59,2017-02-14 10:30:59,2017-02-14 15:20:59,2017-02-14 15:20:59,2017-02-14 15:20:59,2017-02-14 15:20:59,20293.0,20300,20300,20300,20700,19900,91.35,132.65,8.8,21.45,80.8,116.75,6.15,15.75,SqOFF,18.100000000000005,15.0,30.0,8145.000000000002,1107191.5,0.7410969417581514,1.1071915,1.1115340000000002,-0.39067630859696034
32,2017-02-15,2017-02-16,2017-02-15 10:30:59,2017-02-15 10:30:59,2017-02-15 10:30:59,2017-02-15 10:30:59,2017-02-15 11:39:59,2017-02-15 11:39:59,2017-02-15 11:39:59,2017-02-15 11:39:59,20330.95,20300,20300,20300,20700,19900,87.9,84.0,3.6,9.15,43.25,180.85,2.15,26.25,SL,-36.54999999999999,15.0,31.0,-16995.749999999996,1090195.75,-1.5350325576018238,1.0901957500000001,1.1115340000000002,-1.9197118576669818
33,2017-02-16,2017-02-16,2017-02-16 10:30:59,2017-02-16 10:30:59,2017-02-16 10:31:59,2017-02-16 10:30:59,2017-02-16 11:34:59,2017-02-16 11:34:59,2017-02-16 11:34:59,2017-02-16 11:34:59,20140.4,20100,20100,20100,20500,19700,62.3,50.5,0.6,1.15,138.65,11.35,1.75,0.25,SL,-36.95000000000001,15.0,32.0,-17736.000000000004,1072459.75,-1.626863799459868,1.0724597500000002,1.1115340000000002,-3.515344559860524
34,2017-02-17,2017-02-23,2017-02-17 10:30:59,2017-02-17 10:30:59,2017-02-17 10:30:59,2017-02-17 10:30:59,2017-02-17 15:20:59,2017-02-17 15:20:59,2017-02-17 15:20:59,2017-02-17 15:20:59,20584.05,20600,20600,20600,21000,20200,149.5,168.25,28.9,46.85,108.6,188.45,18.95,47.0,SqOFF,10.900000000000016,15.0,28.0,4578.000000000006,1077037.75,0.4268691668848184,1.0770377500000001,1.1115340000000002,-3.1034813150115164
35,2017-02-20,2017-02-23,2017-02-20 10:30:59,2017-02-20 10:30:59,2017-02-20 10:30:59,2017-02-20 10:30:59,2017-02-20 15:20:59,2017-02-20 15:20:59,2017-02-20 15:20:59,2017-02-20 15:20:59,20544.95,20500,20500,20500,20900,20100,153.15,110.8,24.35,21.25,218.8,53.6,36.1,8.5,SqOFF,-9.45000000000001,15.0,29.0,-4110.750000000005,1072927.0,-0.3816718587626111,1.0729270000000002,1.1115340000000002,-3.473308058952767
36,2017-02-21,2017-02-23,2017-02-21 10:30:59,2017-02-21 10:30:59,2017-02-21 10:30:59,2017-02-21 10:30:59,2017-02-21 15:10:59,2017-02-21 15:10:59,2017-02-21 15:10:59,2017-02-21 15:10:59,20646.4,20600,20600,20600,21000,20200,133.0,90.6,12.6,10.55,280.0,19.45,40.7,4.85,SL,-53.45000000000001,15.0,29.0,-23250.750000000004,1049676.25,-2.1670393232717604,1.0496762500000003,1.1115340000000002,-5.565079430768642
37,2017-02-27,2017-03-02,2017-02-27 10:30:59,2017-02-27 10:30:59,2017-02-27 10:30:59,2017-02-27 10:30:59,2017-02-27 15:20:59,2017-02-27 15:20:59,2017-02-27 15:20:59,2017-02-27 15:20:59,20752.0,20800,20800,20800,21200,20400,103.35,183.0,18.2,40.25,67.2,210.5,8.8,42.7,SqOFF,1.6999999999999957,15.0,27.0,688.4999999999983,1050364.75,0.06559165266433324,1.0503647500000004,1.1115340000000002,-5.503138005675025
38,2017-02-28,2017-03-02,2017-02-28 10:30:59,2017-02-28 10:30:59,2017-02-28 10:30:59,2017-02-28 10:30:59,2017-02-28 15:20:59,2017-02-28 15:20:59,2017-02-28 15:20:59,2017-02-28 15:20:59,20719.95,20700,20700,20700,21100,20300,96.6,115.05,9.65,14.25,74.0,133.55,6.0,16.6,SqOFF,2.799999999999981,15.0,29.0,1217.9999999999918,1051582.75,0.11595971780279106,1.0515827500000003,1.1115340000000002,-5.393559711173917
39,2017-03-01,2017-03-02,2017-03-01 10:30:59,2017-03-01 10:30:59,2017-03-01 10:30:59,2017-03-01 10:30:59,2017-03-01 15:20:59,2017-03-01 15:20:59,2017-03-01 15:20:59,2017-03-01 15:20:59,20865.85,20900,20900,20900,21300,20500,52.0,123.0,2.35,9.55,31.85,115.25,0.6,4.35,SqOFF,20.949999999999996,15.0,29.0,9113.249999999998,1060696.0,0.8666222415687208,1.0606960000000003,1.1115340000000002,-4.573679257674523
40,2017-03-02,2017-03-02,2017-03-02 10:30:59,2017-03-02 10:30:59,2017-03-02 10:30:59,2017-03-02 10:30:59,2017-03-02 13:04:59,2017-03-02 13:04:59,2017-03-02 13:26:59,2017-03-02 13:04:59,20889.5,20900,20900,20900,21300,20500,29.25,70.1,0.05,0.55,3.95,131.5,0.05,0.85,SL,-35.80000000000001,15.0,30.0,-16110.000000000007,1044586.0,-1.5188140617104247,1.0445860000000002,1.1115340000000002,-6.023027635681859
41,2017-03-03,2017-03-09,2017-03-03 10:30:59,2017-03-03 10:30:59,2017-03-03 10:30:59,2017-03-03 10:30:59,2017-03-03 15:20:59,2017-03-03 15:20:59,2017-03-03 15:20:59,2017-03-03 15:20:59,20528.25,20500,20500,20500,20900,20100,143.7,151.85,28.65,37.9,160.25,122.4,32.55,28.0,SqOFF,6.899999999999977,15.0,27.0,2794.499999999991,1047380.5,0.2675222528350936,1.0473805,1.1115340000000002,-5.7716183220666375
42,2017-03-06,2017-03-09,2017-03-06 10:30:59,2017-03-06 10:30:59,2017-03-06 10:30:59,2017-03-06 10:30:59,2017-03-06 15:20:59,2017-03-06 15:20:59,2017-03-06 15:20:59,2017-03-06 15:20:59,20775.0,20800,20800,20800,21200,20400,89.65,156.05,7.75,27.25,70.2,170.9,6.1,27.25,SqOFF,2.950000000000008,15.0,28.0,1239.0000000000034,1048619.5,0.11829511815429096,1.0486195,1.1115340000000002,-5.660150746625852
43,2017-03-07,2017-03-09,2017-03-07 10:30:59,2017-03-07 10:30:59,2017-03-07 10:30:59,2017-03-07 10:30:59,2017-03-07 15:20:59,2017-03-07 15:20:59,2017-03-07 15:20:59,2017-03-07 15:20:59,20688.6,20700,20700,20700,21100,20300,84.2,127.5,7.1,16.6,86.3,109.25,7.05,11.3,SqOFF,10.800000000000004,15.0,29.0,4698.000000000002,1053317.5,0.44801760791211703,1.0533175,1.1115340000000002,-5.237491610693
44,2017-03-08,2017-03-09,2017-03-08 10:30:59,2017-03-08 10:30:59,2017-03-08 10:30:59,2017-03-08 10:30:59,2017-03-08 11:15:59,2017-03-08 11:15:59,2017-03-08 11:15:59,2017-03-08 11:15:59,20757.95,20800,20800,20800,21200,20400,50.2,134.0,1.9,12.0,25.3,216.0,0.9,30.35,SL,-39.74999999999999,15.0,29.0,-17291.249999999996,1036026.25,-1.6415990430235894,1.03602625,1.1115340000000002,-6.79311204155701
45,2017-03-09,2017-03-09,2017-03-09 10:30:59,2017-03-09 10:30:59,2017-03-09 10:30:59,2017-03-09 10:30:59,2017-03-09 15:20:59,2017-03-09 15:20:59,2017-03-09 15:23:59,2017-03-09 15:20:59,20761.95,20800,20800,20800,21200,20400,25.15,109.05,0.1,3.15,0.1,86.0,0.05,0.05,SqOFF,44.949999999999996,15.0,29.0,19553.25,1055579.5,1.8873315227292746,1.0555795000000001,1.1115340000000002,-5.033989063762342
46,2017-03-10,2017-03-16,2017-03-10 10:30:59,2017-03-10 10:30:59,2017-03-10 10:30:59,2017-03-10 10:30:59,2017-03-10 15:20:59,2017-03-10 15:20:59,2017-03-10 15:20:59,2017-03-10 15:20:59,20819.95,20800,20800,20800,21200,20400,201.1,217.0,68.8,71.45,197.0,233.8,69.7,84.25,SqOFF,0.9999999999999858,15.0,25.0,374.99999999999466,1055954.5,0.03552550992132707,1.0559545000000001,1.1115340000000002,-5.000251904125299
47,2017-03-14,2017-03-16,2017-03-14 10:30:59,2017-03-14 10:30:59,2017-03-14 10:30:59,2017-03-14 10:30:59,2017-03-14 15:20:59,2017-03-14 15:20:59,2017-03-14 15:20:59,2017-03-14 15:20:59,21183.55,21200,21200,21200,21600,20800,90.7,153.0,9.65,27.0,65.4,160.0,4.0,22.35,SqOFF,7.999999999999998,15.0,28.0,3359.999999999999,1059314.5,0.3181955283111156,1.0593145000000002,1.1115340000000002,-4.6979669537773985
